stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.cone.cell
72hpf,1.06979114146608,1.06979114146608,0,1.06979114146608,0,2.13958228293216,1.06979114146608,12.8374936975929,0,1.06979114146608,0,0,0
21Day,0,2.67706617640661,0,0,0,4.01559926460992,0,8.03119852921984,0,0,1.33853308820331,0,4.01559926460992
3Month,0,0,0.959847898662586,0,0,0,0,0,0,0,0,0,0
22Month,0,1.09330930239487,2.73327325598717,0,0.546654651197433,0,0,0,1.09330930239487,0,0,0.546654651197433,0
