stage,Epithelial.cell,Hepatocyte,Immune.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Pancreatic.macrophage,Primordial.germ.cell,Spermatocyte,T.cell
72hpf,0,0,0,0,0,0,0,2.13958228293216,0,0,0,0
21Day,0,1.33853308820331,0,0,0,0,0,0,0,0,0,0
3Month,1.59974649777098,0.959847898662586,1.27979719821678,0.639898599108391,1.27979719821678,0.319949299554195,0.639898599108391,0.319949299554195,0.319949299554195,6.7189352906381,1.91969579732517,1.27979719821678
