stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,175.72,4.09,0,159.37,0,4.09,0,0,0,0,0,0,0,0,0,36.78,0,0,269.7,0,0,0,0,61.3,1193.23,0,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,26.74,1.07,0,28.88,1.07,6.42,0,0,0,0,0,0,0,0,0,19.26,12.84,0,73.82,0,0,1.07,0,358.38,106.98,3.21,0,86.65,0,0,34.23,0,1.07,0,0,0,0
21Day,20.08,1.34,4.02,18.74,0,6.69,0,1.34,0,0,0,1.34,0,0,2.68,2.68,6.69,1.34,103.07,0,0,6.69,0,12.05,8.03,9.37,0,78.97,6.69,0,5.35,5.35,1.34,0,0,0,1.34
3Month,0.32,3.2,11.52,33.59,0,0,0.32,0,14.4,1.6,0,5.12,1.28,0,31.67,26.88,1.92,3.84,66.23,0.96,0,6.72,23.68,2.56,0,7.36,0.32,0.64,1.6,4.16,0.32,0,0,0,1.28,10.88,1.92
22Month,0,5.47,21.32,37.17,0,0,2.73,0.55,15.85,1.64,3.28,15.31,0,0.55,13.12,8.75,1.09,2.19,85.28,0.55,1.09,2.19,2.19,0.55,0.55,3.83,1.64,0.55,1.09,4.37,0,0,0,0,0,0,0
