stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,4.09,0,65.38,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,24.52,12.26,89.9,0,0,0,4.09,40.86,2909.52,0,0,0,0,0,0,4.09,0,0,4.09,0,0,0
72hpf,78.09,8.56,0,53.49,35.3,85.58,0,1.07,0,0,0,0,0,0,0,3.21,0,24.61,53.49,4.28,71.68,0,1.07,0,0,1794.04,2602.8,2.14,24.61,0,62.05,1.07,0,243.91,7.49,1.07,11.77,0,0,0
21Day,34.8,2.68,1.34,96.37,10.71,52.2,0,9.37,0,1.34,0,0,0,2.68,0,32.12,6.69,5.35,22.76,2.68,60.23,0,0,12.05,1.34,353.37,388.17,1.34,8.03,0,17.4,24.09,6.69,24.09,2.68,6.69,4.02,1.34,0,9.37
3Month,1.92,24.32,1.92,190.69,2.24,0,0.64,0.96,0.32,90.55,5.44,0,0,30.4,22.08,2.24,14.72,12.8,13.12,10.56,39.03,2.88,0,16.32,6.08,21.12,10.88,18.24,23.68,0,3.52,2.56,42.23,5.12,0,0.32,2.56,18.24,9.28,8.64
22Month,1.09,21.32,3.83,189.69,2.19,0,1.64,0.55,0.55,59.59,5.47,13.67,0,100.58,7.11,4.37,12.03,8.2,9.84,20.23,38.81,1.09,2.19,10.39,0,19.68,9.84,31.71,9.29,2.19,5.47,1.64,30.61,24.05,3.28,0,0.55,7.11,0,8.2
