stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,2.14,0,0,0,0,0,0,0,1.07,0,0,0,0,0,10.7,0,0,2.14,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,2.68,0,0,12.05,0,8.03,0,0,0,0,1.34,0,77.63,0,2.68,0,2.68,9.37,18.74,4.02,0,4.02,1.34,0,20.08,6.69,0,0,0,5.35,5.35,0,0,1.34,1.34,1.34,1.34,0,0,5.35
3Month,109.42,238.36,1777.96,3241.73,13.44,0,1747.56,22.4,13.44,986.4,528.88,23.68,818134.04,712.85,78.07,5713.97,1216.45,1062.55,430.33,1474.65,172.45,171.81,830.59,853.62,347.46,14.72,133.74,636.38,0,93.11,7635.59,4.8,281.24,228.76,10.88,1.28,13.12,955.69,266.84,680.21
22Month,126.28,440.06,495.82,724.86,5.47,0,478.87,16.4,5.47,127.37,469.58,205.54,399510.53,303.39,77.62,883.94,96.76,144.32,305.58,673.48,13.12,2511.33,370.09,10.39,61.23,10.93,62.32,298.47,379.92,17.49,420.92,0,96.21,38.81,139.94,7.65,4.37,28.97,4.37,165.64
