stage,Endothelial.cell,Ionocyte,Mesenchymal.cell,Neural.progenitor.cell,Radial.glia
24hpf,4.08640457285017,4.08640457285017,0,8.17280914570035,0
72hpf,0,1.06979114146608,0,0,0
21Day,0,0,1.33853308820331,0,1.33853308820331
