stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Spermatocyte,T.cell
24hpf,4.08640457285017,0,0,0,0,0,0,0,36.7776411556516,0,0,40.8640457285017,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,3.20937342439823,0,1.06979114146608,0,0,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,2.67706617640661,0,0,0,0,0,0,0,0,0,0,0
3Month,0,0,0.639898599108391,0,0.319949299554195,0.319949299554195,1.27979719821678,0.959847898662586,0.319949299554195,0.319949299554195,0,0,0,0,0.319949299554195,3.51944229509615,0,0,7.99873248885489,0.319949299554195
22Month,0,0.546654651197433,0.546654651197433,0.546654651197433,0,1.6399639535923,0,0,2.18661860478973,0,0,0,0.546654651197433,0.546654651197433,0,1.09330930239487,1.09330930239487,2.18661860478973,0,0
