stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,8.17,0,85.81,0,0,0,0,0,0,0,4.09,0,0,0,0,0,16.35,57.21,175.72,0,0,0,0,40.86,1328.08,0,0,20.43,0,0,0,0,0,0,8.17,0,0,0
72hpf,18.19,6.42,0,16.05,5.35,3.21,0,1.07,0,0,0,0,0,0,2.14,0,11.77,23.54,4.28,22.47,0,8.56,1.07,0,620.48,165.82,0,1.07,23.54,1.07,0,0,20.33,0,0,1.07,0,0,0
21Day,17.4,4.02,0,135.19,5.35,36.14,0,30.79,0,4.02,1.34,0,2.68,2.68,22.76,6.69,5.35,44.17,16.06,123.15,0,0,13.39,0,228.89,95.04,0,5.35,52.2,25.43,0,1.34,16.06,1.34,12.05,2.68,0,0,16.06
3Month,0,1.6,0.32,19.52,0.32,0,0,0.32,0.64,6.08,0,0,24.96,8,0.96,5.44,0.64,5.12,5.76,6.4,0.64,0,2.88,0.64,0.96,0,0,1.28,0.32,0.64,0.32,7.04,0.32,0,0,0,1.6,26.88,4.48
22Month,0,1.64,0.55,11.48,0,0,2.19,0.55,0,16.95,1.64,0,124.64,4.92,4.37,10.93,1.09,3.28,17.49,6.56,0,1.09,3.28,0,0,0,1.09,0.55,0,0,0,1.09,0,0,0,0,0,0,2.19
