stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5552823113031,0,0,0,0,0,0,0,0,0
72hpf,3.20937342439823,0,0,2.13958228293216,2.13958228293216,6.41874684879647,0,0,0,0,13.907284839059,2.13958228293216,4.27916456586431,1.06979114146608,0,277.075905639714,375.496690654593,0,5.34895570733039,0,0,7.48853799026255,2.13958228293216,0,0,0
21Day,1.33853308820331,0,0,4.01559926460992,2.67706617640661,1.33853308820331,0,0,1.33853308820331,2.67706617640661,9.36973161742315,0,1.33853308820331,0,1.33853308820331,72.2807867629786,56.2183897045389,0,0,2.67706617640661,0,1.33853308820331,8.03119852921984,2.67706617640661,0,1.33853308820331
3Month,0,0.319949299554195,0.319949299554195,0.959847898662586,0,0,0.959847898662586,1.27979719821678,0,0.319949299554195,0.639898599108391,0.639898599108391,0,0,0,1.91969579732517,0.639898599108391,0,0,0,0.319949299554195,0,0,0,0.639898599108391,0
22Month,0,0,0,0,0,0,2.18661860478973,0,0,0,1.09330930239487,0.546654651197433,0,0,0,0,0,0.546654651197433,0,0,0,1.6399639535923,3.82658255838203,0,0,0.546654651197433
