stage,Cardiomyocyte,Epithelial.cell,Granulocyte,Intestinal.bulb.cell,Neural.progenitor.cell,Primordial.germ.cell
24hpf,0,0,0,0,8.17280914570035,0
72hpf,1.06979114146608,1.06979114146608,0,0,1.06979114146608,0
22Month,0,0,0.546654651197433,1.6399639535923,0,1.6399639535923
