stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,20.43,0,0,0,4.09,0,0,0,0,0,0,0,0,0,8.17,4.09,32.69,0,0,0,0,0,147.11,4.09,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.28,1.07,0,3.21,1.07,8.56,0,0,0,0,1.07,0,0,0,0,0,4.28,20.33,1.07,25.67,0,0,0,0,14.98,32.09,1.07,0,0,11.77,2.14,0,2.14,0,1.07,0,0,0
21Day,1.34,0,2.68,16.06,0,13.39,0,9.37,0,0,1.34,0,1.34,0,2.68,1.34,0,9.37,2.68,17.4,0,0,2.68,0,5.35,13.39,0,0,0,5.35,1.34,0,0,0,0,0,0,1.34
3Month,0,4.8,1.6,42.23,0,0,0.64,0.32,0.32,8.64,6.4,0,56.95,8,0.64,25.6,3.84,16.32,13.76,17.6,3.52,0.32,5.12,8,1.28,0.96,1.92,0.64,0,0.32,0.96,27.52,0,0,0.32,7.04,75.19,8
22Month,1.64,8.75,2.19,12.57,0.55,0,1.09,1.09,0,4.92,12.57,24.05,121.36,6.01,4.37,41.55,1.64,3.28,19.68,16.4,0.55,2.73,3.28,0,0.55,0.55,2.73,2.73,0.55,1.09,1.09,10.39,2.19,0.55,0,0,0.55,2.19
