stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,36.78,192.06,0,367.78,0,4.09,0,0,0,0,4.09,0,36.78,0,0,0,8.17,53.12,130.76,151.2,821.37,0,0,0,4.09,196.15,437.25,0,0,81.73,0,0,0,0,0,40.86,0,0,0
72hpf,158.33,257.82,0,469.64,126.24,397.96,0,3.21,0,0,3.21,0,1.07,2.14,0,6.42,0,167.96,773.46,13.91,1810.09,0,1.07,33.16,1.07,377.64,278.15,3.21,2.14,1797.25,6.42,0,65.26,1.07,4.28,66.33,0,0,0
21Day,186.06,84.33,6.69,920.91,24.09,85.67,0,17.4,0,1.34,5.35,1.34,0,9.37,8.03,25.43,140.55,42.83,200.78,22.76,1214.05,1.34,0,82.99,2.68,113.78,70.94,5.35,4.02,471.16,66.93,1.34,38.82,6.69,14.72,21.42,9.37,0,18.74
3Month,3.52,71.35,2.88,270.36,3.84,0,1.92,0.96,4.16,4.16,10.56,0.96,0,16.32,8,1.92,18.88,30.08,114.86,8.32,190.37,43.83,1.28,10.24,3.2,4.8,3.52,4.16,2.88,16.96,2.56,8.96,2.88,0,0,4.16,147.18,5.44,8.96
22Month,0.55,80.36,12.03,119.17,1.64,0,2.19,3.28,1.09,7.65,14.76,21.87,0,24.05,2.73,8.75,14.76,8.75,27.33,16.4,131.2,4.37,0.55,6.01,0,2.73,5.47,6.01,2.73,14.21,1.09,18.04,2.73,0,0,0.55,21.87,0,7.11
