stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,257.44,4.09,0,0,0,0,0,0,2660.25,0,0,0,0,171.63,1099.24,12.26,36.78,0,0,0,0,12.26,241.1,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,9.63,3.21,0,285.63,28.88,16.05,0,2.14,0,0,0,1.07,0,0,3.21,0,102.7,2662.71,3.21,31.02,0,0,1.07,3.21,255.68,93.07,4.28,3.21,0,22.47,0,1.07,21.4,1.07,0,2.14,0,0,0
21Day,5.35,0,0,184.72,16.06,8.03,0,1.34,0,0,0,0,1.34,0,6.69,1.34,92.36,163.3,16.06,12.05,0,0,1.34,0,34.8,17.4,1.34,0,0,8.03,6.69,2.68,0,2.68,2.68,2.68,0,0,1.34
3Month,0.32,0.96,1.28,252.12,1.6,0,1.28,0.64,51.51,4.16,0,0,11.2,2.88,0,5.44,63.03,20.8,56.31,5.44,0.64,0.32,0.32,1.6,49.59,0.64,8,0,0,0,3.52,30.08,0.64,0,0,0,0.32,20.16,3.52
22Month,0,1.64,6.56,124.09,3.28,0,0,0,21.87,1.64,3.28,0,26.79,0.55,1.09,12.57,11.48,18.04,15.31,2.19,0,2.19,1.09,0,31.16,1.64,12.57,0.55,10.93,0.55,0,32.25,0,0,0,0.55,0,1.09,1.09
