stage,Keratinocyte,Mesenchymal.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,T.cell
72hpf,1.06979114146608,1.06979114146608,0,1.06979114146608,0,0
21Day,0,0,2.67706617640661,0,0,1.33853308820331
3Month,0,0,0,0,0.959847898662586,0
