stage,Endothelial.cell,Enterocyte,Epithelial.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Retinal.cell,Smooth.muscle.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,2.13958228293216,7.48853799026255,0,1.06979114146608,1.06979114146608,0
21Day,0,0,0,0,0,0,0,0,0,0,4.01559926460992,0,0,0,0
3Month,0.319949299554195,0.319949299554195,0.319949299554195,0.319949299554195,0.639898599108391,0.639898599108391,0.319949299554195,0.319949299554195,0.319949299554195,0,0,0,0,0,0.319949299554195
