stage,Enterocyte,Epithelial.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Muscle.cell,Nephron.cell,Neural.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0
72hpf,0,1.06979114146608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Month,0.319949299554195,1.91969579732517,1.59974649777098,0.319949299554195,0.959847898662586,0.639898599108391,0.319949299554195,0.639898599108391,0.319949299554195,0.319949299554195,0.639898599108391,0.319949299554195,0.319949299554195,45.4328005366958,55.0312795233216,0.319949299554195
