stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,28.6,0,0,0,0,8.17,49.04,0,0,0,44.95,0,0,0,0,0,0,4.09,0,0,0
72hpf,2.14,0,0,11.77,0,0,0,0,0,0,0,0,0,0,0,0,20.33,0,11.77,0,1.07,0,0,59.91,4.28,0,0,0,44.93,0,0,0,2.14,0,1.07,13.91,0,0,0
21Day,4.02,0,0,2.68,1.34,0,0,0,0,0,1.34,1.34,0,1.34,1.34,0,5.35,0,62.91,0,0,0,8.03,6.69,4.02,1.34,1.34,0,6.69,4.02,0,0,0,0,0,16.06,0,0,0
3Month,4.48,11.84,39.67,160.93,0,39.99,1.6,1.28,26.56,45.43,0.96,17409.4,48.31,6.08,183.33,27.2,66.87,35.19,128.62,11.52,56.95,30.72,549.67,19.84,1.6,14.08,21.76,0,5.44,186.85,0.64,82.23,4.8,0.96,0,6.08,36.15,47.67,49.27
22Month,4.37,16.4,9.29,38.27,0,19.13,1.64,0,5.47,25.15,7.65,11743.24,9.29,3.28,49.2,2.19,1.09,16.4,55.76,0,474.5,14.21,19.13,3.83,1.09,5.47,13.67,6.01,0.55,22.96,0,28.97,2.73,2.19,0,2.19,2.73,0.55,11.48
