stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1340.34,126.68,4.09,621.13,24.52,16.35,0,4.09,0,0,4.09,0,93.99,0,0,4.09,0,32.69,118.51,727.38,943.96,0,0,4.09,8.17,343.26,5557.51,20.43,0,0,110.33,0,0,0,4.09,0,0,40.86,0,0,0
72hpf,310.24,162.61,0,442.89,125.17,437.54,0,55.63,0,0,47.07,1.07,0,4.28,0,53.49,0,133.72,940.35,218.24,719.97,0,37.44,34.23,19.26,4237.44,1676.36,33.16,28.88,0,795.92,12.84,0,7.49,169.03,20.33,21.4,70.61,0,0,1.07
21Day,527.38,92.36,18.74,2207.24,101.73,722.81,0,152.59,0,20.08,133.85,1.34,0,44.17,32.12,417.62,49.53,113.78,1757.49,540.77,1295.7,4.02,2.68,222.2,5.35,1721.35,760.29,41.49,45.51,0,647.85,165.98,0,13.39,115.11,33.46,88.34,49.53,1.34,0,315.89
3Month,14.08,241.88,42.55,1996.48,20.48,0,26.24,28.8,4.48,254.68,973.61,4.16,0,2385.86,940.65,59.51,644.06,111.02,1045.91,484.08,614.62,126.06,1.6,228.76,164.13,68.15,12.16,77.75,44.79,0,26.24,67.51,5.12,250.52,15.68,1.28,0,9.28,147.5,116.46,592.87
22Month,6.01,438.96,86.37,942.98,10.39,0,57.4,39.36,5.47,190.78,2652.92,265.13,0,4892.01,418.74,125.73,804.13,28.97,309.95,895.97,511.67,25.15,67.79,143.77,13.12,53.03,13.12,85.28,80.36,5.47,18.04,11.48,0,130.1,97.85,16.4,0,2.19,27.88,0.55,335.65
