stage,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.progenitor.cell,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Smooth.muscle.cell
24hpf,0,0,0,0,0,0,0,0,8.17280914570035,0
72hpf,0,0,0,0,0,1.06979114146608,1.06979114146608,1.06979114146608,0,0
21Day,2.67706617640661,1.33853308820331,0,0,0,1.33853308820331,0,0,0,0
3Month,0.319949299554195,0,0,0.319949299554195,1.59974649777098,0,0,0,0,0.319949299554195
22Month,0,0,1.09330930239487,0,0.546654651197433,0,0,0,0,0
