stage,Epithelial.cell,Erythrocyte,Hepatocyte,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Radial.glia,T.cell
24hpf,4.08640457285017,0,0,0,4.08640457285017,4.08640457285017,0,0,0,0,0
72hpf,0,2.13958228293216,0,0,2.13958228293216,4.27916456586431,0,1.06979114146608,0,1.06979114146608,0
21Day,0,0,0,0,0,0,0,1.33853308820331,0,0,0
3Month,0.319949299554195,0,0.319949299554195,0.319949299554195,0,0,0.319949299554195,0,0.319949299554195,0,0.319949299554195
