stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,16.35,0,0,0,4.09,32.69,12.26,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,3.21,1.07,2.14,0,0,0,11.77,9.63,0,0,0,0,0,1.07,0,0,0,5.35,0,0,0
21Day,44.17,0,0,48.19,1.34,10.71,0,2.68,0,0,0,6.69,0,16.06,1.34,13.39,22.76,2.68,12.05,0,1.34,0,10.71,8.03,0,0,0,5.35,6.69,0,1.34,1.34,4.02,2.68,0,0,38.82
3Month,3.2,2.24,3.84,143.66,0.96,0,0.32,0.64,21.76,3.52,0,20.48,5.12,2.24,153.26,6.72,9.6,21.76,4.8,0,2.88,0.32,4.16,0.32,8.32,0,0,0.32,2.56,56.63,0.32,0,0,1.92,3.84,12.16,40.95
22Month,2.19,28.97,16.4,180.4,1.09,0,4.92,3.83,14.21,7.65,6.01,378.29,7.65,13.67,289.18,9.84,28.97,14.76,31.16,13.67,9.84,1.09,4.92,0.55,20.77,1.64,1.09,0.55,6.56,37.72,4.37,0,0,2.73,9.84,0,20.77
