stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,32.69,16.35,0,93.99,0,4.09,0,0,0,0,0,12.26,0,0,0,0,16.35,24.52,57.21,118.51,0,0,0,0,1287.22,10812.63,40.86,0,16.35,0,0,0,0,0,12.26,0,0,0
72hpf,198.98,38.51,0,99.49,67.4,159.4,0,2.14,0,0,0,0,1.07,0,1.07,0,41.72,289.91,37.44,195.77,0,9.63,11.77,1.07,17363.78,7414.72,12.84,11.77,295.26,3.21,1.07,344.47,38.51,29.95,39.58,0,0,0
21Day,38.82,1.34,6.69,123.15,28.11,100.39,0,13.39,1.34,6.69,0,0,8.03,2.68,30.79,16.06,9.37,50.86,16.06,68.27,0,2.68,10.71,0,3464.12,1500.5,25.43,10.71,33.46,100.39,0,61.57,29.45,45.51,6.69,0,0,21.42
3Month,0.32,1.6,1.6,18.88,2.24,0,0.32,0.64,0,1.92,0,0,12.48,3.84,0.64,4.16,1.6,1.6,3.2,4.16,0.64,0,0.96,0.96,28.16,8,26.24,1.92,0.32,0.32,13.44,0.32,0,0,0,0.96,43.19,2.88
22Month,0,2.73,0.55,6.01,1.09,0,0.55,0.55,2.73,5.47,2.73,0,70.52,3.83,1.64,3.83,0.55,2.19,9.29,6.56,0,2.19,0.55,0,16.95,2.19,24.05,2.19,0.55,0,3.28,1.64,3.28,0,0,0,0,3.28
