stage,Erythrocyte,Mesenchymal.cell,Neural.progenitor.cell,Radial.glia
24hpf,0,0,4.08640457285017,0
72hpf,0,0,0,1.06979114146608
21Day,2.67706617640661,1.33853308820331,0,0
