stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,18.19,2.14,1.07,0,0,0,0,1.07,0,0,0,10.7,28.88,0,0,0,2.14,0,0,2.14,3.21,0,0,0,3.21,1.07,0,0,0,0,0,0,0,0
21Day,2.68,0,0,163.3,1.34,5.35,0,2.68,0,0,1.34,0,0,2.68,5.35,124.48,2.68,4.02,0,0,4.02,0,4.02,4.02,4.02,0,0,2.68,5.35,2.68,0,0,1.34,1.34,0,0,0
3Month,0.32,0.32,4.16,107.18,0.32,0,0.64,15.36,2.24,0,151.98,2.56,0,66.55,19.2,19.2,5.12,4.48,0.32,0.64,4.8,28.8,1.92,0,7.36,0.32,0,0,2.88,19.52,0.96,0,0,0,0.96,3.84,2.88
22Month,0.55,2.19,8.2,56.31,0.55,0,1.64,13.67,3.83,2.73,618.27,1.09,1.64,97.3,7.11,7.11,2.19,3.83,0,14.21,3.83,0.55,0.55,0,6.56,0,2.19,0,1.09,6.01,3.83,1.09,0,0,0,0,1.64
