stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2592137185505,36.7776411556516,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.13958228293216,0,0,0,1.06979114146608,0,1.06979114146608,0,0,0,0,0,3.20937342439823,6.41874684879647,0,6.41874684879647,0,0,394.752931200983,154.049924371115,2.13958228293216,1.06979114146608,2.13958228293216,0,0,3.20937342439823,24.6051962537198,12.8374936975929,1.06979114146608,0,0
21Day,1.33853308820331,1.33853308820331,0,4.01559926460992,1.33853308820331,0,0,0,0,0,0,0,0,0,0,4.01559926460992,0,0,109.759713232671,38.8174595578959,0,1.33853308820331,1.33853308820331,4.01559926460992,0,4.01559926460992,16.0623970584397,37.4789264696926,0,0,1.33853308820331
3Month,0,0,0.319949299554195,0,0,0.639898599108391,0,0.319949299554195,0,0.959847898662586,0.639898599108391,1.27979719821678,0,0.319949299554195,0,0.959847898662586,0,0.319949299554195,0,0,0,0,0,0.639898599108391,0,0.959847898662586,0,0,0,0.319949299554195,0
22Month,0,0.546654651197433,0,0,0,0,0,0.546654651197433,0.546654651197433,9.8397837215538,0,3.2799279071846,0,0,0.546654651197433,0,0.546654651197433,0,0,0,0.546654651197433,0,0,0,1.09330930239487,13.1197116287384,1.09330930239487,0,0,0,0
