stage,Erythrocyte,Erythroid.progenitor.cell,Hepatocyte,Mesenchymal.cell,Mt.rich.cell,Pancreatic.cell
21Day,1.33853308820331,0,0,0,0,0
22Month,0,0.546654651197433,0.546654651197433,0.546654651197433,0.546654651197433,0.546654651197433
