stage,Endothelial.cell,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.progenitor.cell,Radial.glia
24hpf,0,0,0,0,0,0,12.2592137185505,0
72hpf,0,1.06979114146608,0,0,0,0,4.27916456586431,1.06979114146608
21Day,0,0,0,0,1.33853308820331,1.33853308820331,0,0
22Month,0.546654651197433,1.09330930239487,1.09330930239487,0.546654651197433,0,0,0,0
