stage,Epithelial.cell,Granulocyte,Hepatocyte,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Smooth.muscle.cell,T.cell
24hpf,4.08640457285017,0,0,0,0,0,4.08640457285017,0,0,12.2592137185505,0,0,0,0
72hpf,0,0,0,1.06979114146608,1.06979114146608,0,2.13958228293216,0,2.13958228293216,3.20937342439823,1.06979114146608,0,0,0
21Day,1.33853308820331,0,0,0,0,0,0,0,0,0,0,0,0,0
3Month,1.27979719821678,0.319949299554195,0.639898599108391,0,0,0.639898599108391,0,0.319949299554195,0,0,0,0,0.319949299554195,0.319949299554195
22Month,0,0.546654651197433,4.37323720957947,0,0,1.09330930239487,0.546654651197433,0,0,0,0,4.37323720957947,0,0
