stage,Hepatocyte,Mesenchymal.cell,Neural.cell,Osteoblast
72hpf,0,0,1.06979114146608,0
21Day,0,1.33853308820331,1.33853308820331,2.67706617640661
22Month,1.6399639535923,0,0,0
