stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33853308820331,0,0,0,0,0
3Month,0,2.23964509687937,0,0,0,0,0,1.91969579732517,0.319949299554195,0.639898599108391,0,0.319949299554195,0.319949299554195,0.319949299554195,0.639898599108391,0,0.319949299554195,3.19949299554195,0,0,0.319949299554195,0,0
22Month,0.546654651197433,3.2799279071846,0.546654651197433,0.546654651197433,1.09330930239487,1.6399639535923,1.6399639535923,79.2649244236278,1.6399639535923,2.73327325598717,3.82658255838203,0.546654651197433,0,1.6399639535923,4.37323720957947,2.18661860478973,0,1.6399639535923,0.546654651197433,1.09330930239487,0,0.546654651197433,0.546654651197433
