stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Immune.cell,Ionocyte,Neural.cell,Neural.progenitor.cell,Spermatocyte
24hpf,0,0,0,0,0,0,12.2592137185505,0
72hpf,0,0,0,0,0,11.7677025561269,0,0
21Day,1.33853308820331,1.33853308820331,0,0,0,10.7082647056265,0,0
3Month,0,0,0.319949299554195,0.319949299554195,0.319949299554195,0,0,0.319949299554195
