stage,Hepatocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,0,4.08640457285017,0,8.17280914570035,0,0,0,0
72hpf,0,0,0,5.34895570733039,0,0,1.06979114146608,0
21Day,0,0,1.33853308820331,0,1.33853308820331,1.33853308820331,0,0
3Month,0.319949299554195,0,0,0,0,0.639898599108391,0,4.47929019375874
