stage,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.06979114146608,0,0,0,0,0,0,0,0,21.3958228293216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0,0,1.33853308820331,0,0,0,0,0,0,0,0,0,1.33853308820331,0,0,0,0,1.33853308820331,0,0,0,0,0,0,0,0,0
3Month,0.959847898662586,0.319949299554195,6.7189352906381,0,0.319949299554195,0.319949299554195,0,3.19949299554195,0.959847898662586,0.319949299554195,3.19949299554195,0.639898599108391,0.319949299554195,0.959847898662586,0.639898599108391,0,0.319949299554195,0,0,0,0.639898599108391,0.319949299554195,1.59974649777098,0.639898599108391,0.639898599108391,17.9171607750349,1.27979719821678
22Month,0,0,0.546654651197433,0,0,0,0.546654651197433,4.37323720957947,0,0,0,0,0,0,0,0.546654651197433,0,0,0,0.546654651197433,0,0,0,0,0,0,0
