stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1892.01,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,16.35,8.17,16.35,0,0,0,0,4.09,73.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2906.62,3.21,0,24.61,3.21,29.95,0,1.07,0,0,0,1.07,0,0,1.07,6.42,35.3,3.21,59.91,0,1.07,1.07,0,298.47,87.72,0,3.21,0,56.7,0,0,0,22.47,0,5.35,1.07,0,0,0
21Day,3033.12,2.68,4.02,131.18,8.03,65.59,0,6.69,1.34,1.34,0,20.08,5.35,21.42,10.71,6.69,53.54,13.39,156.61,0,0,12.05,0,155.27,69.6,2.68,4.02,0,45.51,44.17,0,14.72,17.4,10.71,22.76,6.69,0,0,16.06
3Month,13.76,2.88,0.64,31.67,0,0,1.6,0,4.8,10.88,0,69.75,9.6,1.28,14.4,3.52,8.32,12.16,12.48,0.96,0.32,16.96,1.28,1.28,0.96,1.6,1.6,0,0.32,6.08,0.32,390.98,0.64,0.32,0,0.32,17.92,542.31,7.68
22Month,5.47,5.47,0.55,22.96,0.55,0,1.64,1.09,4.92,18.04,6.01,214.29,21.87,2.73,23.51,1.09,3.83,20.23,17.49,0.55,4.92,13.12,0,0.55,0.55,2.19,1.64,0.55,0.55,0,0,20.77,1.64,1.09,0,0,8.75,0,10.39
