stage,Enterocyte,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Muscle.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell,T.cell
72hpf,0,0,0,0,0,0,0,0,0,0,2.13958228293216,0
21Day,0,1.33853308820331,1.33853308820331,0,0,0,0,0,1.33853308820331,0,9.36973161742315,0
3Month,0.319949299554195,1.59974649777098,0,3.19949299554195,0.319949299554195,0.959847898662586,0.639898599108391,0.319949299554195,13.4378705812762,0.319949299554195,0,0.319949299554195
22Month,0,0,0,3.2799279071846,0.546654651197433,0,0,0,1.6399639535923,0.546654651197433,0,0
