stage,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Hepatocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,0,0,0,4.08640457285017,12.2592137185505,0,0,0,0,0
72hpf,0,1.06979114146608,1.06979114146608,0,0,9.6281202731947,4.27916456586431,0,0,3.20937342439823,0,0
21Day,0,0,0,0,0,9.36973161742315,1.33853308820331,1.33853308820331,0,1.33853308820331,2.67706617640661,1.33853308820331
3Month,0,0,0,0.319949299554195,0.319949299554195,0.319949299554195,0,0,0.639898599108391,0,0,0
22Month,0.546654651197433,0,0,1.6399639535923,0,0,0,0,0,0,0,0
