stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,331,147.11,0,764.16,16.35,16.35,0,20.43,0,0,16.35,4.09,32.69,8.17,0,4.09,0,126.68,212.49,404.55,1520.14,0,0,0,8.17,588.44,11123.19,12.26,0,0,216.58,0,0,4.09,0,0,69.47,0,0,0
72hpf,312.38,125.17,0,405.45,90.93,143.35,0,32.09,0,0,4.28,1.07,0,5.35,0,48.14,0,253.54,598.01,43.86,1215.28,0,60.98,36.37,9.63,6425.17,3968.93,24.61,59.91,0,921.09,34.23,5.35,472.85,42.79,24.61,79.16,0,0,0
21Day,422.98,62.91,28.11,994.53,34.8,425.65,0,302.51,0,9.37,24.09,1.34,0,49.53,5.35,299.83,64.25,73.62,243.61,143.22,1342.55,4.02,1.34,112.44,1.34,1713.32,1256.88,18.74,42.83,0,464.47,131.18,18.74,176.69,34.8,100.39,36.14,0,0,101.73
3Month,1.92,29.12,7.04,306.83,3.52,0,3.52,7.68,0.96,39.99,55.03,1.6,0,254.68,19.84,15.68,131.18,23.68,87.67,71.99,122.86,16.96,0.32,27.2,18.56,17.6,7.04,23.04,10.88,0,6.4,11.2,342.99,7.36,0,0,1.92,43.19,37.75,76.79
22Month,1.64,44.83,15.85,147.6,0.55,0,7.11,9.84,0,25.69,66.69,81.45,0,663.64,18.04,54.67,179.3,10.39,24.6,95.12,116.44,2.19,27.88,16.95,2.19,12.03,4.37,28.43,21.32,7.11,9.84,3.83,120.26,15.31,5.47,0,2.19,7.65,0,46.47
