stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,0,0,0,0,4.08640457285017,0
72hpf,0,0,0,0,2.13958228293216,3.20937342439823,1.06979114146608
21Day,1.33853308820331,1.33853308820331,0,0,5.35413235281323,1.33853308820331,0
22Month,0,0,7.10651046556663,0.546654651197433,0.546654651197433,0,0
