stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Fibroblast,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,4.27916456586431,1.06979114146608,0,0,0,0,0,0,0,0,0,0,0,0,3.20937342439823,0,12.8374936975929,0,0,1.06979114146608,2.13958228293216,2.13958228293216,0,0,22.4656139707876,0,0,1.06979114146608,0,4.27916456586431,0,0,0
21Day,2.67706617640661,0,0,2.67706617640661,0,4.01559926460992,0,0,0,0,0,0,0,0,0,0,0,1.33853308820331,0,34.801860293286,0,0,12.0467977938298,8.03119852921984,4.01559926460992,0,1.33853308820331,5.35413235281323,2.67706617640661,0,0,1.33853308820331,4.01559926460992,0,0,0
3Month,1.59974649777098,4.15934089420454,0.639898599108391,52.7916344264422,0,0,0.639898599108391,0.319949299554195,3.19949299554195,0.639898599108391,6.39898599108391,0,6.7189352906381,3.51944229509615,0.319949299554195,2.23964509687937,0.959847898662586,113.901950641294,3.51944229509615,127.33982122257,24.636096065673,0,7.99873248885489,0.639898599108391,0.639898599108391,1.27979719821678,0.319949299554195,0.319949299554195,2.55959439643356,3.19949299554195,0,0,2.23964509687937,5.11918879286713,0.959847898662586,1.59974649777098
22Month,1.6399639535923,2.73327325598717,0,20.7728767455025,0,0,0.546654651197433,0,1.6399639535923,0,2.73327325598717,2.18661860478973,16.399639535923,0.546654651197433,0.546654651197433,0,0,24.0528046526871,3.2799279071846,133.383734892174,1.6399639535923,0.546654651197433,2.18661860478973,0,0.546654651197433,0,0.546654651197433,0,1.09330930239487,0.546654651197433,1.09330930239487,0,1.6399639535923,4.9198918607769,0,0.546654651197433
