stage,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.progenitor.cell,Neural.cell,Neural.progenitor.cell,Oocyte,Primordial.germ.cell,T.cell
24hpf,0,0,0,0,0,4.08640457285017,0,0,0
72hpf,0,0,0,0,5.34895570733039,0,0,0,0
21Day,0,1.33853308820331,0,1.33853308820331,1.33853308820331,0,0,0,1.33853308820331
3Month,0.319949299554195,0,0.319949299554195,0,0,0,0,2.23964509687937,0
22Month,0,0,0,0,0,0,2.73327325598717,0,0
