stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,44.95,0,0,0,4.09,0,0,0,0,0,0,0,0,24.52,4.09,4.09,32.69,0,0,0,245.18,16.35,375.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,5.35,2.14,0,14.98,0,4.28,0,0,0,0,0,0,0,0,0,1.07,1246.31,16.05,2.14,29.95,0,3.21,0,222.52,123.03,139.07,7.49,0,0,24.61,0,0,0,2.14,0,0,3.21,0,0,0
21Day,18.74,2.68,148.58,228.89,1.34,37.48,0,6.69,0,105.74,0,0,28.11,1.34,12.05,701.39,13.39,24.09,5.35,44.17,0,1.34,9.37,40.16,85.67,28.11,81.65,5.35,0,22.76,25.43,0,0,9.37,5.35,12.05,2.68,0,0,9.37
3Month,4.48,25.92,613.66,1583.75,0,0,34.23,2.56,1.6,3489.05,87.67,0.64,505.84,126.38,7.68,12061.13,48.63,75.83,65.59,111.02,35.51,2.24,41.59,975.21,12.8,1.28,396.1,9.92,0,8,78.71,0.32,63.67,5.12,0.96,0,0,23.36,51.51,69.11
22Month,3.83,25.69,914.55,749.46,0,0,15.31,1.09,0.55,1758.59,82,26.24,528.07,18.59,7.65,16174.42,13.12,13.67,41.55,85.82,4.92,29.52,25.15,118.08,6.01,1.64,380.47,20.23,2.19,4.37,19.13,0,18.04,10.39,9.84,0,1.09,3.28,0,25.15
