stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,118.51,40.86,0,130.76,4.09,12.26,0,0,0,0,0,0,12.26,0,0,4.09,0,24.52,28.6,98.07,286.05,0,0,0,12.26,126.68,2488.62,0,0,0,40.86,0,0,0,0,0,20.43,0,0,0
72hpf,43.86,12.84,0,42.79,29.95,10.7,0,4.28,0,0,0,0,0,0,0,6.42,0,56.7,80.23,8.56,98.42,0,10.7,3.21,1.07,410.8,411.87,4.28,5.35,0,72.75,10.7,2.14,57.77,7.49,2.14,8.56,0,0,1.07
21Day,76.3,2.68,5.35,128.5,8.03,99.05,0,78.97,0,0,2.68,0,0,14.72,0,72.28,6.69,10.71,49.53,40.16,131.18,0,0,12.05,1.34,151.25,227.55,2.68,2.68,0,44.17,24.09,10.71,38.82,2.68,6.69,12.05,0,0,17.4
3Month,2.56,10.88,7.04,291.15,5.12,0,3.2,16.96,0.64,26.56,39.99,0.32,0,178.21,38.07,34.23,86.71,25.92,42.23,88.63,40.31,9.28,0.64,56.95,16.32,26.88,8.32,33.91,13.12,0,7.68,9.28,717.01,4.48,0.32,0,1.28,20.8,621.66,69.11
22Month,0,12.03,13.12,145.96,4.37,0,3.83,8.75,0,26.24,103.86,47.01,0,525.88,24.05,60.68,147.05,11.48,17.49,174.38,74.35,2.73,12.03,36.63,1.09,23.51,7.11,40.45,8.75,4.37,6.01,1.64,99.49,75.98,8.2,0,1.64,4.37,6.56,53.57
