stage,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Goblet.cell,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,1.06979114146608,2.13958228293216,0,2.13958228293216,1.06979114146608,0,0,0,0,0,0
21Day,0,1.33853308820331,0,1.33853308820331,0,0,2.67706617640661,2.67706617640661,0,0,0,0,1.33853308820331,0,0,0,2.67706617640661,0,0,0,0
3Month,0.319949299554195,1.27979719821678,0.319949299554195,0,0.639898599108391,0,34.2345750522989,3.19949299554195,0,0,0,0,0,0,0,0.959847898662586,0.959847898662586,1.91969579732517,0.639898599108391,16.6373635768182,0.319949299554195
22Month,0,0.546654651197433,0,0,0,0.546654651197433,32.2526244206486,4.37323720957947,0.546654651197433,0.546654651197433,0.546654651197433,0,1.09330930239487,0,0,1.09330930239487,0,1.6399639535923,0,0,0
