stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,89.9,0,32.69,0,0,0,4.09,0,0,0,0,4.09,0,0,0,0,0,4.09,2030.94,126.68,0,0,4.09,0,12.26,65.38,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,17.12,669.69,0,87.72,6.42,409.73,0,6.42,0,1.07,6.42,3.21,0,0,0,3.21,0,23.54,115.54,1282.68,358.38,0,8.56,26.74,1.07,155.12,74.89,0,5.35,0,262.1,1.07,0,0,6.42,0,1.07,5.35,0,0,0
21Day,24.09,406.91,1.34,329.28,6.69,1022.64,0,250.31,0,4.02,12.05,9.37,0,10.71,4.02,65.59,2.68,50.86,109.76,1094.92,552.81,2.68,2.68,362.74,0,116.45,44.17,0,92.36,0,104.41,81.65,0,0,4.02,13.39,21.42,4.02,40.16,0,14.72
3Month,22.4,2330.51,8,1300.91,2.24,0,21.44,66.23,4.8,204.77,521.52,11.84,0,173.73,130.86,35.51,76.15,24,108.78,4507.77,1144.14,159.97,2.24,1655.1,24,34.87,1.6,13.76,355.78,0,456.57,40.63,0.64,59.51,3.84,1.92,0,5.12,988.96,25.28,46.71
22Month,16.95,9196.37,49.2,3222.53,3.28,0,50.84,95.12,0.55,487.62,2520.08,3239.48,0,1022.79,145.41,80.9,77.62,18.59,76.53,5732.22,2376.31,28.43,34.44,1058.87,1.64,39.36,1.64,12.57,346.58,44.28,295.19,31.71,0,13.67,21.32,21.32,0.55,2.19,648.33,0,65.6
