stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,65.38,16.35,0,547.58,12.26,0,0,0,0,0,0,0,77.64,0,0,0,4.09,85.81,743.73,768.24,249.27,0,4.09,0,0,65.38,600.7,0,0,0,40.86,0,0,0,0,0,4.09,0,0,0
72hpf,49.21,19.26,0,619.41,38.51,18.19,0,2.14,0,1.07,3.21,0,1.07,2.14,0,10.7,2.14,492.1,2196.28,303.82,286.7,0,54.56,5.35,2.14,303.82,262.1,1.07,31.02,0,717.83,5.35,0,16.05,2.14,2.14,6.42,0,0,0
21Day,265.03,12.05,21.42,2532.5,14.72,77.63,0,29.45,0,25.43,21.42,6.69,0,49.53,8.03,74.96,104.41,117.79,2606.12,289.12,1007.92,2.68,0,123.15,4.02,144.56,133.85,1.34,41.49,0,716.12,87,2.68,20.08,13.39,45.51,6.69,1.34,0,28.11
3Month,3.84,9.28,47.35,489.52,2.24,0,8.64,4.16,1.6,188.77,96.94,0.96,0,3082.07,29.12,20.16,1265.4,39.67,87.03,370.82,191.01,71.35,3.2,44.15,7.68,4.16,3.2,5.12,49.91,0,31.67,48.31,47.35,3.52,0.32,0,1.6,11.84,30.08,33.91
22Month,3.28,24.6,55.21,226.86,2.19,0,10.93,4.92,1.09,113.7,169.46,176.02,0,3832.6,7.65,35.53,1354.06,18.59,30.61,364.62,312.14,12.57,100.58,21.32,0.55,7.65,4.92,8.75,59.59,6.56,25.15,6.56,34.99,15.85,4.92,0,2.19,2.19,0,21.87
