stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,1.07,2.14,0,0,0,0,0,0,1.07,0,101.63,0,0,2.14,1.07,0,0,0,2.14,0,0,0,0,0,0,0,0
21Day,20.08,1.34,10.71,32.12,1.34,25.43,0,5.35,0,0,0,418.96,0,14.72,9.37,1.34,26.77,10.71,37.48,0,2.68,9.37,0,46.85,29.45,1.34,0,0,18.74,46.85,0,1.34,2.68,9.37,0,0,5.35
3Month,0.96,3.84,9.28,29.76,0,0,6.08,0,6.08,9.6,0.64,2681.18,10.56,0.64,40.31,6.08,10.56,5.76,10.24,3.2,3.2,10.56,3.84,2.24,0.32,2.56,3.84,0,0.64,34.55,6.08,1.6,0,0,7.68,2.56,6.4
22Month,2.19,0,2.73,7.11,0,0,3.83,0,1.64,4.37,0.55,3095.16,2.19,1.09,22.41,1.64,2.73,4.37,6.01,1.09,36.63,1.64,0,0.55,1.64,2.19,2.73,0.55,0,7.11,4.37,0,0.55,0,0,0,3.28
