stage,Epithelial.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0
72hpf,0,0,0,0,0,0,0,0,2.13958228293216,0,0,0,0,0,0,0,0,0
3Month,2.87954369598776,1.59974649777098,1.27979719821678,0,0.639898599108391,0.319949299554195,0.319949299554195,3.19949299554195,0,0.959847898662586,0,0.639898599108391,0,0,0,3.51944229509615,2.87954369598776,1.59974649777098
22Month,2.18661860478973,0,2.18661860478973,34.9858976766357,5.46654651197433,1.6399639535923,0,3.82658255838203,0,0.546654651197433,1.6399639535923,0.546654651197433,0.546654651197433,0.546654651197433,0,0,0,1.6399639535923
