stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,12.26,0,32.69,0,4.09,0,0,0,0,0,0,0,0,0,0,24.52,8.17,138.94,0,0,0,0,12.26,903.1,4.09,0,0,8.17,0,0,0,0,0,0,0,0
72hpf,10.7,5.35,0,14.98,1.07,6.42,0,0,0,0,0,1.07,0,1.07,0,20.33,22.47,2.14,50.28,0,5.35,0,0,158.33,339.12,2.14,2.14,0,34.23,1.07,1.07,9.63,1.07,0,0,0,0
21Day,24.09,2.68,2.68,42.83,2.68,60.23,0,40.16,0,1.34,0,6.69,0,20.08,1.34,2.68,6.69,8.03,74.96,0,0,5.35,0,58.9,135.19,1.34,2.68,0,24.09,10.71,2.68,14.72,0,2.68,0,0,4.02
3Month,0.64,3.52,4.8,79.67,0.64,0,1.92,3.2,8.32,6.08,0.64,78.07,7.04,7.04,36.79,5.76,17.28,10.88,31.99,3.84,0.32,3.84,5.76,2.56,3.84,7.04,2.24,0,1.28,4.16,444.73,0.96,0.32,0,14.4,51.51,17.92
22Month,0.55,5.47,1.64,14.76,1.64,0,2.73,2.73,2.73,13.67,3.83,173.84,6.56,15.31,36.63,1.09,3.28,19.13,30.07,1.09,4.92,4.37,0,0,2.19,2.73,4.92,4.37,1.09,1.09,143.22,1.09,0.55,0,1.64,0.55,3.83
