stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,269.7,40.86,0,241.1,4.09,44.95,0,16.35,0,0,0,0,44.95,0,0,8.17,0,36.78,179.8,224.75,796.85,0,8.17,0,0,302.39,4895.51,0,0,0,69.47,0,0,0,0,0,12.26,0,0,0
72hpf,133.72,20.33,0,83.44,7.49,12.84,0,25.67,0,0,0,0,1.07,0,0,26.74,1.07,115.54,219.31,24.61,240.7,0,71.68,9.63,5.35,514.57,617.27,2.14,5.35,0,123.03,26.74,14.98,42.79,3.21,2.14,7.49,0,0,0
21Day,350.7,25.43,20.08,508.64,16.06,124.48,0,257,0,6.69,4.02,0,0,58.9,6.69,254.32,62.91,32.12,167.32,104.41,807.14,0,2.68,68.27,2.68,309.2,413.61,6.69,13.39,0,282.43,95.04,25.43,99.05,17.4,29.45,8.03,0,0,58.9
3Month,5.12,12.48,17.92,329.55,0.64,0,6.4,24,1.92,13.12,31.36,0,0,1233.72,34.55,38.07,155.18,20.16,89.91,65.91,132.78,39.67,2.88,15.04,22.4,6.4,4.48,11.52,8.96,0,9.28,31.04,731.4,2.88,0,0,1.6,24,25.6,89.91
22Month,1.64,32.25,24.6,139.94,2.19,0,21.87,19.68,0,22.96,83.09,108.24,0,4340.44,24.6,132.29,248.73,8.75,20.77,142.68,224.68,12.57,93.48,13.67,1.64,14.21,4.37,12.57,15.85,24.05,8.75,6.01,353.69,7.65,15.85,0,1.09,0.55,0,32.25
