stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,16.35,4.09,4.09,0,0,0,0,130.76,102.16,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,84.51,5.35,0,28.88,20.33,51.35,0,3.21,0,2.14,0,0,0,2.14,0,16.05,106.98,2.14,54.56,0,4.28,5.35,0,9808.91,253.54,4.28,10.7,0,105.91,2.14,1.07,35.3,5.35,5.35,5.35,0,0,0
21Day,30.79,2.68,2.68,91.02,6.69,160.62,0,18.74,0,2.68,0,12.05,0,16.06,22.76,5.35,64.25,24.09,99.05,0,0,6.69,0,5786.48,101.73,6.69,4.02,0,34.8,100.39,0,34.8,13.39,45.51,8.03,0,0,21.42
3Month,0.32,0.32,0,9.92,0.32,0,0.64,0,1.6,2.24,0.32,18.88,2.88,0.32,6.72,2.24,3.52,4.16,10.88,0.96,0,0.32,1.28,157.42,0,11.2,0,0,0,0.96,11.2,3.84,0,0,0.32,0.32,8.32,1.6
22Month,0,7.65,1.64,6.01,0,0,0.55,3.28,1.09,16.95,4.37,48.65,3.28,1.64,10.39,1.09,1.64,8.75,9.29,0.55,2.73,1.09,0,409.99,0,49.75,2.73,4.92,0,0.55,7.11,32.25,4.37,0,0,0,0.55,3.28
