stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.07,0,0,0,0,0,0,0,1.07,0,0,2.14,6.42,0,0,0,0,7.49,0,0,0,1.07,0,0,0,1.07,0,0,0,0,0,0,0,0,0
21Day,2.68,0,0,5.35,5.35,0,0,0,2.68,0,0,60.23,0,0,5.35,0,9.37,1.34,5.35,0,0,0,2.68,8.03,4.02,0,0,0,8.03,4.02,2.68,1.34,0,2.68,0,0,0,0
3Month,2.88,9.6,25.92,86.07,0,15.68,0.96,0.64,16,35.51,0.32,7706.3,40.63,1.92,292.11,19.52,32.95,20.48,49.91,8.64,11.52,30.4,12.16,4.16,0.32,7.04,11.2,0,2.24,100.14,71.03,6.4,0,0,1.28,15.36,12.48,24.32
22Month,9.29,24.6,22.41,64.51,0,49.75,2.73,0,15.85,78.72,21.87,20503.38,24.6,6.01,234.51,9.29,14.76,60.68,79.81,3.83,355.87,20.23,4.37,4.92,2.19,7.11,30.07,11.48,2.19,38.81,92.93,9.84,5.47,0,1.64,3.28,0,28.43
