stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,28.6,0,0,24.52,0,0,0,12.26,0,318.74,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,4.28,14.98,0,0,0,0,0,0,0,0,0,0,2.14,4.28,0,5.35,0,0,0,3.21,17.12,31.02,0,0,5.35,0,0,35.3,0,2.14,0,0,0
21Day,0,0,0,10.71,5.35,1.34,0,0,0,0,0,1.34,0,1.34,0,1.34,2.68,0,0,0,1.34,2.68,0,10.71,5.35,0,0,2.68,1.34,4.02,4.02,0,1.34,0,0,2.68
3Month,0,1.28,1.28,57.91,2.24,0,0.32,0,1.92,1.6,0,23.36,4.48,0.96,2.88,8.96,1.92,4.48,3.52,0.64,0.32,1.28,2.88,6.72,0.64,0.96,0,0.32,2.56,28.48,0.32,0.32,0.96,1.6,829.31,2.88
22Month,0,2.19,0.55,24.05,1.64,0,0,0.55,0,3.28,1.09,55.76,1.09,0,4.37,2.19,0.55,0.55,7.65,0.55,1.64,0.55,0.55,0.55,0,0,1.09,0,0,17.49,0,0,0.55,0,6.56,1.09
