stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,706.95,24.52,0,44.95,0,4.09,0,0,0,0,0,4.09,0,0,0,0,4.09,12.26,57.21,5136.61,0,0,0,0,12.26,237.01,0,0,0,4.09,0,0,0,0,0,0,4.09,0,0,0
72hpf,1887.11,8.56,0,23.54,0,10.7,0,0,0,0,0,0,0,0,0,0,2.14,31.02,0,180.79,0,0,21.4,0,113.4,55.63,0,0,0,21.4,0,0,0,4.28,0,1.07,0,0,0,0
21Day,1102.95,5.35,0,32.12,0,12.05,0,1.34,0,0,0,0,6.69,0,5.35,0,2.68,49.53,1.34,41.49,0,0,4.02,0,29.45,16.06,0,4.02,0,12.05,25.43,0,0,0,1.34,8.03,0,1.34,0,1.34
3Month,3711.41,20.16,5.12,37.43,0.64,0,1.28,2.56,3.52,10.56,0.64,0,44.15,24.64,1.92,18.24,11.52,16.64,12.8,22.4,6.4,0.64,3.84,3.52,4.8,0.64,6.08,2.24,0,0.64,11.2,0.32,19.2,0.64,0,0,0,4.48,9.6,14.4
22Month,4355.2,21.32,1.09,15.31,0,0,1.09,1.09,2.19,20.23,1.64,0,91.84,12.03,2.73,16.4,9.29,1.64,16.4,24.05,4.92,4.92,1.09,0,1.64,0,2.73,1.09,0.55,0.55,0.55,0,3.28,1.09,0.55,0,0,0,0,9.84
