stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,4.09,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,9.63,8.56,0,8.56,2.14,8.56,0,0,2.14,0,1.07,0,0,1.07,2.14,16.05,2.14,16.05,0,0,2.14,0,2172.75,72.75,0,0,0,19.26,0,0,10.7,310.24,238.56,1.07,0,0,0
21Day,9.37,0,1.34,26.77,1.34,20.08,4.02,1.34,1.34,0,2.68,0,8.03,2.68,4.02,16.06,2.68,24.09,0,1.34,5.35,1.34,758.95,33.46,0,0,0,13.39,16.06,1.34,9.37,266.37,531.4,2.68,0,0,5.35
3Month,0,0.64,0,24.32,0.32,0,0,4.48,1.92,1.92,8.96,0.96,0,4.48,0,0.96,3.2,3.52,0.32,0,0,0,25.6,2.24,0.96,0.32,0,0,0.96,15.04,2.24,12.16,2.24,1.28,0.32,14.72,1.92
22Month,0,0.55,0.55,8.75,0,0,0,2.73,4.92,3.28,31.16,2.19,0,4.37,0.55,0,7.65,4.37,0.55,1.64,1.64,0,53.03,0.55,8.75,1.09,0.55,0,0.55,31.71,15.85,300.11,0,2.19,0,0,1.64
