stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,61.3,8.17,0,997.08,0,0,0,0,0,0,0,0,0,4.09,4.09,0,12.26,16.35,183.89,0,0,0,0,0,380.04,0,0,0,65.38,0,0,0,0,0,4.09,0,0,0
72hpf,172.24,2.14,0,753.13,373.36,18.19,0,1.07,0,0,0,1.07,0,0,0,3.21,297.4,2.14,201.12,0,0,1.07,0,77.02,81.3,0,0,0,419.36,0,0,7.49,2.14,0,65.26,0,0,0
21Day,131.18,0,1.34,390.85,128.5,26.77,0,8.03,0,2.68,0,1.34,0,4.02,1.34,2.68,129.84,13.39,314.56,0,0,6.69,0,36.14,61.57,1.34,0,0,87,22.76,0,4.02,1.34,6.69,14.72,0,0,2.68
3Month,1.92,2.56,0.64,111.34,16.64,0,3.2,0,1.92,35.83,0,33.27,12.48,0.32,16.96,2.56,518.96,15.68,1123.34,270.68,0.32,8.96,3.84,4.48,3.84,2.24,1.28,0,7.68,10.88,10.24,0.32,0,0,0.64,2.56,8,3.84
22Month,0.55,23.51,3.83,54.67,18.59,0,9.29,0,1.09,34.44,4.92,106.05,7.11,0.55,13.12,2.19,107.14,9.84,2756.78,25.69,3.83,14.76,0.55,2.19,0,3.28,1.64,0.55,3.83,0.55,1.09,0,5.47,0,0.55,2.19,0,3.83
