stage,Endothelial.cell,Epithelial.cell,Goblet.cell,Hepatocyte,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,0,0,0,4.08640457285017,0,0,0
72hpf,0,0,0,0,0,1.06979114146608,0,0,0,0
3Month,0,2.23964509687937,0.319949299554195,0.319949299554195,0,0,0,0,0,0.319949299554195
22Month,0.546654651197433,0,0,5.46654651197433,0.546654651197433,0,0,0.546654651197433,0.546654651197433,0
