stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,32.69,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,61.3,0,0,0,0,523.06,0,0,12.26,0,0,0,0,0,4.09,0,0,0
72hpf,19.26,7.49,0,21.4,58.84,14.98,0,5.35,0,0,0,0,0,5.35,1.07,12.84,46,8.56,52.42,5.35,2.14,0,823.74,201.12,1.07,75.96,52.42,3.21,4.28,26.74,0,0,6.42,0,0,0
21Day,14.72,0,0,38.82,8.03,42.83,0,33.46,1.34,2.68,0,4.02,1.34,33.46,6.69,1.34,16.06,10.71,93.7,0,10.71,1.34,372.11,50.86,4.02,66.93,21.42,26.77,5.35,70.94,6.69,9.37,1.34,2.68,2.68,12.05
3Month,1.28,0.64,0.64,5.12,6.4,0,0,1.28,0,2.88,0,13.44,2.56,5.44,4.8,1.28,1.92,2.88,5.44,0,2.24,1.6,4.8,0.64,0,9.28,0.32,1.6,244.44,3.2,0,0,3.2,1.6,55.67,6.4
22Month,0,2.19,0,8.2,6.56,0,1.09,1.09,0.55,6.01,1.09,32.25,1.09,12.03,0.55,2.19,0,12.57,6.01,0,2.19,0,10.39,1.64,3.83,47.01,0,0,33.35,14.76,2.73,0,2.19,0.55,0,3.83
