stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,4.08640457285017,0,0,4.08640457285017,0,0,0,0,0,0,0,0,0,0,12.2592137185505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0,0,0,2.13958228293216,0,0,0,1.06979114146608,0,0,1.06979114146608,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33853308820331,0,0,0,0,0,2.67706617640661,0,0,0,0,0
3Month,0.639898599108391,0.319949299554195,1.91969579732517,18.8770086736975,0.639898599108391,3.51944229509615,5.11918879286713,22.7164002683479,6.07903669152971,0.319949299554195,11.518174783951,0.639898599108391,4.79923949331293,4.79923949331293,8.63863108796328,0.639898599108391,0,2.23964509687937,2.23964509687937,1.59974649777098,0.639898599108391,2.23964509687937,0.639898599108391,0,6.07903669152971,883.380016069134,0.959847898662586,0.319949299554195,6.07903669152971,705.168256217447,3.51944229509615
22Month,0,0.546654651197433,0,1.09330930239487,0,1.09330930239487,1.09330930239487,2.18661860478973,0,0,1.09330930239487,0,0,0.546654651197433,0,0,0.546654651197433,0,0,0.546654651197433,0,0,0,0,0.546654651197433,149.783374428097,0,0,0,0,0
