stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,138.94,20.43,0,106.25,8.17,16.35,0,0,0,4.09,0,24.52,4.09,0,0,0,40.86,20.43,126.68,335.09,0,0,0,0,208.41,2885,0,0,0,32.69,0,0,0,0,0,0,40.86,0,0,0
72hpf,166.89,22.47,0,73.82,20.33,24.61,0,12.84,0,1.07,0,0,1.07,0,21.4,0,227.87,92,18.19,195.77,0,78.09,4.28,4.28,690.02,863.32,4.28,7.49,0,117.68,25.67,0,0,47.07,8.56,4.28,21.4,0,0,0
21Day,171.33,18.74,29.45,318.57,17.4,147.24,0,252.98,0,4.02,0,0,84.33,4.02,121.81,97.71,46.85,108.42,53.54,273.06,0,1.34,13.39,9.37,224.87,279.75,9.37,6.69,0,104.41,61.57,0,9.37,45.51,14.72,25.43,16.06,0,0,29.45
3Month,3.2,7.68,16.32,159.01,1.6,0,4.48,10.88,17.92,33.27,0.32,0,777.16,20.8,23.36,241.24,31.36,46.07,63.03,33.59,5.44,0.96,10.56,24.64,9.6,1.6,9.6,4.16,0,3.2,22.4,0.32,521.2,1.6,0,0,0.96,17.6,39.99,67.83
22Month,4.37,19.13,24.05,97.85,1.64,0,9.84,11.48,17.49,190.78,141.04,0,2148.9,18.59,61.77,358.06,15.31,18.04,172.2,39.36,3.28,45.92,13.67,3.28,6.56,2.19,9.84,6.56,7.11,0.55,2.73,0,115.34,9.84,8.2,0,0.55,2.73,0,26.24
