stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,32.69,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,4.09,0,4.09,12.26,16.35,0,0,0,4.09,12.26,36.78,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,115.54,1.07,0,2.14,1.07,2.14,0,0,0,0,0,0,0,0,1.07,0,2.14,4.28,1.07,6.42,0,4.28,0,1.07,13.91,8.56,0,1.07,0,6.42,0,0,0,2.14,0,0,3.21,0,0,0
21Day,374.79,5.35,6.69,69.6,21.42,24.09,0,5.35,0,0,2.68,0,234.24,1.34,9.37,48.19,2.68,34.8,6.69,60.23,0,2.68,22.76,6.69,125.82,37.48,0,10.71,0,14.72,41.49,0,0,17.4,1.34,9.37,120.47,0,0,8.03
3Month,19.84,9.28,21.76,92.47,1.92,0,9.28,0.32,1.6,18.24,24,0.32,5745.01,29.44,2.56,338.51,13.12,35.51,19.84,29.76,9.28,16.96,26.24,57.91,6.72,1.28,8,5.44,0,2.24,87.03,0.32,20.16,12.48,0,0,0.32,13.44,9.92,24.96
22Month,13.67,2.19,4.37,18.59,0.55,0,26.24,1.64,0,4.37,12.57,12.57,3166.22,2.73,2.19,332.91,2.73,3.83,10.39,13.67,2.19,226.32,31.16,3.28,17.49,0,5.47,9.29,2.19,0,4.37,0,4.92,19.68,0.55,0,1.64,0.55,0,8.2
