stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,4.08640457285017,4.08640457285017,0,0,0
72hpf,0,0,0,0,0,0,0,9.6281202731947,0,0,0,0
21Day,1.33853308820331,0,0,1.33853308820331,0,0,2.67706617640661,13.3853308820331,0,1.33853308820331,0,0
3Month,0,0.319949299554195,0.319949299554195,0,0.319949299554195,0.319949299554195,0,0,0,0,0.319949299554195,0.319949299554195
