stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,8.17280914570035,0,0,93.987305175554,0,0,0,0,0,0,0
72hpf,0,3.20937342439823,0,0,0,0,0,0,1.06979114146608,0,6.41874684879647,1.06979114146608,2.13958228293216,13.907284839059,0,2.13958228293216,0,2.13958228293216,0,0,0
21Day,1.33853308820331,0,0,0,0,0,0,0,0,0,4.01559926460992,1.33853308820331,1.33853308820331,1.33853308820331,0,0,1.33853308820331,2.67706617640661,0,0,1.33853308820331
3Month,0,0.959847898662586,0.319949299554195,1.27979719821678,0.639898599108391,0.319949299554195,0.319949299554195,0.639898599108391,0,0,2.55959439643356,0,0,0,0.319949299554195,0,0,0,0.639898599108391,0.639898599108391,0
22Month,0,1.09330930239487,0,0,1.6399639535923,0,0,0,0,0.546654651197433,1.6399639535923,0,0,0,0,0,0,0,0,0,0
