stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,36.78,28.6,0,53.12,0,0,0,0,0,0,0,0,8.17,0,0,0,0,16.35,93.99,179.8,171.63,0,0,0,8.17,53.12,155.28,0,0,0,24.52,0,0,0,0,0,0,4.09,0,0,0
72hpf,41.72,31.02,0,35.3,3.21,16.05,0,1.07,0,0,3.21,0,0,0,0,4.28,0,8.56,144.42,47.07,113.4,0,5.35,9.63,18.19,104.84,35.3,3.21,1.07,0,104.84,0,0,1.07,10.7,0,0,26.74,0,0,0
21Day,66.93,33.46,2.68,171.33,6.69,26.77,0,6.69,0,1.34,17.4,0,0,5.35,21.42,128.5,5.35,12.05,46.85,119.13,294.48,1.34,0,37.48,5.35,112.44,22.76,16.06,2.68,0,145.9,20.08,0,1.34,8.03,1.34,4.02,16.06,4.02,0,271.72
3Month,0.32,29.44,1.28,65.27,0.64,0,3.52,0.64,0.32,7.68,102.06,0.32,0,20.48,151.34,5.44,6.08,5.44,21.76,78.07,58.23,24.96,0.96,6.72,43.19,4.16,0.32,3.84,0.64,0,8.32,3.84,0.64,16,0.32,0,0,0.32,23.68,4.8,106.54
22Month,0.55,61.77,1.64,31.16,0.55,0,3.83,1.64,0,2.73,309.41,10.39,0,158.53,75.98,22.41,12.03,3.28,4.37,178.76,82,2.19,10.39,1.64,7.11,2.19,1.09,4.92,2.19,1.09,2.73,0,0,7.11,3.28,0.55,0,0,3.83,0,107.69
