stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,T.cell
24hpf,0,0,0,0,0,0,0,4.08640457285017,0,0,4.08640457285017,0,0,0,0
72hpf,0,1.06979114146608,0,0,0,0,0,0,0,1.06979114146608,0,0,1.06979114146608,0,0
21Day,0,0,0,0,0,0,0,0,0,0,1.33853308820331,0,0,0,0
3Month,0.319949299554195,0,2.23964509687937,0.639898599108391,0.639898599108391,1.27979719821678,0.319949299554195,0.639898599108391,0.319949299554195,0,0,0,0,0.959847898662586,0.319949299554195
22Month,0,0,1.6399639535923,0,17.4929488383179,0,0,0,0,0,0,0.546654651197433,0.546654651197433,0,0
